CustomerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ChargesTotal,ChargesMonthly
0281-CNTZX,No,Male,0,1,0,63,1,0,Two year,1,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1234.8,19.95
0282-NVSJS,No,Female,1,1,1,12,0,0,Month-to-month,1,Mailed check,DSL,No,No,No,Yes,No,No,355.9,29.3
0285-INHLN,No,Male,0,1,1,27,1,0,Month-to-month,1,Credit card (automatic),DSL,Yes,Yes,No,No,No,No,1510.3,54.75
0289-IVARM,No,Female,0,0,0,35,1,0,Month-to-month,0,Electronic check,DSL,Yes,Yes,Yes,No,No,No,1982.6,60.55
0292-WEGCH,No,Female,0,1,1,54,1,1,Month-to-month,1,Electronic check,DSL,No,Yes,Yes,Yes,Yes,Yes,4524.05,86.2
0295-PPHDO,Yes,Male,0,0,0,1,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,95.45,95.45
0295-QVKPB,No,Male,0,0,0,5,1,0,Month-to-month,1,Credit card (automatic),DSL,No,No,Yes,Yes,Yes,No,318.1,63.95
0297-RBCSG,No,Male,0,0,0,19,1,0,One year,1,Bank transfer (automatic),DSL,No,Yes,No,Yes,No,Yes,1231.85,65.35
0298-XACET,No,Male,0,1,1,52,0,0,Two year,0,Mailed check,DSL,No,Yes,Yes,Yes,Yes,No,2554.0,50.2
0301-FIDRB,No,Female,0,1,1,72,0,0,Two year,1,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,4684.3,63.8
0301-KOBTQ,No,Male,0,0,0,32,1,0,Two year,1,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,614.45,20.05
0302-JOIVN,Yes,Female,0,1,0,8,1,0,Month-to-month,0,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,Yes,842.9,101.15
0303-UNCIP,No,Male,0,0,0,41,1,1,One year,0,Mailed check,DSL,No,No,Yes,No,No,Yes,2531.8,65.0
0303-WMMRN,No,Male,0,0,0,5,1,0,Month-to-month,1,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,86.05,19.25
0305-SQECB,No,Female,0,0,1,11,0,0,One year,1,Mailed check,DSL,Yes,No,No,Yes,No,No,402.6,36.05
0306-JAELE,Yes,Male,0,0,0,5,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,Yes,Yes,Yes,453.4,96.1
0307-BCOPK,No,Female,0,0,0,16,1,0,One year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,326.65,19.05
0308-GIQJT,No,Male,1,0,0,71,1,1,One year,0,Bank transfer (automatic),Fiber optic,No,Yes,No,Yes,Yes,Yes,7382.85,105.75
0308-IVGOK,No,Female,0,0,0,11,0,0,One year,1,Credit card (automatic),DSL,No,Yes,Yes,Yes,No,No,422.6,40.4
0310-MVLET,Yes,Female,0,1,1,61,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,No,No,Yes,Yes,6010.05,99.15
0310-SUCIN,No,Female,0,1,0,71,1,0,One year,1,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,6046.1,84.8
0310-VQXAM,No,Male,0,0,0,9,1,0,Month-to-month,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,178.8,19.85
0311-QYWSS,No,Female,0,0,0,6,1,0,Month-to-month,1,Electronic check,DSL,Yes,No,No,No,No,No,314.6,49.45
0311-UNPFF,Yes,Female,0,0,0,26,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,No,No,No,Yes,Yes,2274.35,88.8
0314-TKOSI,No,Female,0,0,0,6,1,0,Month-to-month,0,Mailed check,DSL,Yes,Yes,No,No,No,No,322.9,55.15
0315-LVCRK,No,Male,0,0,0,11,1,0,Month-to-month,0,Electronic check,Fiber optic,No,No,Yes,No,No,Yes,888.75,84.8
0318-QUUOB,Yes,Male,0,1,0,1,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,Yes,No,80.55,80.55
0318-ZOPWS,No,Female,0,1,0,49,1,0,Two year,1,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,973.35,20.15
0319-QZTCO,No,Female,0,1,1,3,1,0,Month-to-month,1,Credit card (automatic),DSL,No,Yes,No,No,Yes,No,168.6,58.7
0320-DWVTU,No,Female,0,0,0,53,1,0,Two year,0,Mailed check,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,5424.25,99.5
0320-JDNQG,Yes,Male,0,1,1,23,1,0,Month-to-month,1,Electronic check,Fiber optic,Yes,No,No,Yes,Yes,Yes,2331.3,99.85
0322-CHQRU,Yes,Male,0,0,0,2,1,0,Month-to-month,0,Electronic check,DSL,No,No,No,No,No,No,89.5,45.35
0322-YINQP,Yes,Male,0,0,0,1,1,0,Month-to-month,1,Mailed check,DSL,Yes,No,No,No,No,No,48.55,48.55
0323-XWWTN,No,Male,0,0,1,3,1,1,Two year,1,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,121.25,26.4
0324-BRPCJ,Yes,Female,1,1,0,68,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,No,No,Yes,Yes,6851.65,100.2
0325-XBFAC,Yes,Male,0,0,0,8,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,740.3,94.7
0326-VDYXE,No,Female,0,1,0,70,1,1,One year,1,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,6982.5,97.65
0327-WFZSY,No,Male,0,1,1,39,1,1,One year,0,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,3835.55,100.0
0328-GRPMV,Yes,Female,0,0,0,1,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,70.1,70.1
0328-IBUPK,N/A,Female,0,1,1,51,0,0,Two year,0,Bank transfer (automatic),DSL,Yes,No,No,Yes,No,No,1782.0,34.2
0329-GTIAJ,Yes,Female,0,0,0,3,1,0,Month-to-month,1,Electronic check,Fiber optic,No,Yes,No,Yes,Yes,Yes,315.3,97.9
0330-BGYZE,No,Male,0,1,0,60,1,1,One year,0,Bank transfer (automatic),Fiber optic,No,Yes,Yes,No,Yes,Yes,6157.6,102.5
0330-IVZHA,Yes,Female,0,1,0,5,1,0,Month-to-month,0,Electronic check,Fiber optic,No,No,No,No,No,No,330.15,69.95
0334-GDDSO,Yes,Male,1,0,0,3,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,No,No,No,No,233.7,81.35
0334-ZFJSR,No,Female,0,1,0,55,1,1,One year,1,Credit card (automatic),DSL,Yes,Yes,No,Yes,No,No,3462.1,66.05
0336-KXKFK,No,Male,0,0,0,72,0,0,Two year,1,Credit card (automatic),DSL,Yes,No,Yes,Yes,Yes,Yes,4390.25,61.2
0336-PIKEI,No,Male,1,1,0,72,1,0,Two year,0,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,Yes,No,5360.75,74.4
0337-CNPZE,Yes,Female,0,0,0,41,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,Yes,4443.45,106.3
0343-QLUZP,No,Male,0,0,0,60,0,0,Two year,0,Bank transfer (automatic),DSL,Yes,Yes,Yes,No,No,No,2424.5,39.6
0345-HKJVM,Yes,Female,0,0,0,6,1,0,Month-to-month,0,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,577.6,89.3
0345-XMMUG,No,Female,0,1,0,46,1,1,Two year,1,Credit card (automatic),Fiber optic,No,Yes,Yes,Yes,Yes,Yes,4854.3,108.9
0347-UBKUZ,No,Female,0,0,0,15,1,0,Month-to-month,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,320.45,19.9
0348-SDKOL,Yes,Female,0,1,0,58,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,No,No,Yes,Yes,Yes,Yes,5885.4,102.1
0354-VXMJC,No,Male,0,1,1,23,1,0,Two year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,426.65,19.6
0354-WYROK,Yes,Female,1,1,1,31,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,Yes,2911.3,98.9
0356-ERHVT,No,Male,0,1,0,11,1,0,Month-to-month,1,Bank transfer (automatic),DSL,No,No,No,No,No,No,521.9,45.9
0356-OBMAC,No,Female,1,0,0,56,1,1,Two year,1,Bank transfer (automatic),Fiber optic,No,Yes,Yes,Yes,Yes,No,5706.3,99.9
0357-NVCRI,No,Female,0,0,1,25,1,0,Month-to-month,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,471.7,20.05
0361-HJRDX,No,Female,0,0,0,68,0,0,Two year,0,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,4539.6,64.35
0362-RAOQO,No,Female,0,0,0,40,1,0,Two year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,830.25,19.65
0362-ZBZWJ,Yes,Male,0,0,0,36,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,Yes,3067.2,84.9
0363-QJVFX,Yes,Male,0,0,0,32,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,Yes,Yes,No,Yes,Yes,Yes,3432.9,108.15
0363-SVHYR,No,Male,0,1,1,71,1,1,Two year,0,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,6263.8,86.85
0365-BZUWY,No,Male,0,1,0,17,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,Yes,1742.5,102.55
0365-GXEZS,No,Male,0,1,0,18,1,0,Month-to-month,0,Electronic check,Fiber optic,No,No,Yes,Yes,No,No,1468.75,78.2
0365-TRTPY,No,Female,0,0,0,37,1,1,Month-to-month,0,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,No,No,No,3382.3,91.2
0366-NQSHS,No,Male,0,0,0,2,1,0,Month-to-month,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,46.35,19.35
0369-ZGOVK,No,Female,0,1,1,28,1,0,One year,1,Bank transfer (automatic),Fiber optic,No,No,No,No,No,No,1992.2,70.4
0373-AIVNJ,No,Male,0,0,0,9,0,0,One year,0,Mailed check,DSL,Yes,Yes,Yes,No,No,No,373.0,39.55
0374-AACSZ,No,Female,0,0,0,1,1,0,Month-to-month,0,Electronic check,DSL,Yes,No,No,No,No,No,50.15,50.15
0374-FIUCA,No,Male,0,1,0,65,1,0,Two year,1,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1414.45,20.4
0374-IOEGQ,No,Female,0,0,0,3,1,0,Month-to-month,0,Electronic check,DSL,No,No,No,No,No,No,122.7,44.6
0375-HVGXO,Yes,Female,0,0,0,1,0,0,Month-to-month,1,Electronic check,DSL,No,No,No,No,Yes,No,34.7,34.7
0376-OIWME,No,Male,0,1,0,36,1,0,Month-to-month,1,Electronic check,Fiber optic,Yes,No,No,No,Yes,Yes,3366.05,93.6
0376-YMCJC,Yes,Male,0,0,0,23,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,Yes,Yes,No,1943.2,90.6
0377-JBKKT,No,Male,0,1,1,22,1,0,Month-to-month,1,Mailed check,DSL,Yes,Yes,No,Yes,No,No,1271.8,57.95
0378-CJKPV,No,Female,0,1,0,72,1,1,Two year,0,Credit card (automatic),Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,7965.95,112.1
0378-NHQXU,Yes,Female,0,1,1,17,1,1,Month-to-month,0,Electronic check,Fiber optic,No,No,Yes,No,Yes,No,1460.65,88.25
0378-TOVMS,Yes,Female,0,0,0,3,1,0,Month-to-month,0,Electronic check,Fiber optic,No,No,No,Yes,No,Yes,272.2,85.8
0378-XSZPU,Yes,Male,0,1,0,58,1,0,One year,0,Credit card (automatic),DSL,Yes,Yes,Yes,No,No,No,3563.8,60.3
0379-DJQHR,No,Male,0,1,1,67,1,0,Two year,0,Credit card (automatic),DSL,Yes,Yes,Yes,No,Yes,Yes,5398.6,81.35
0380-NEAVX,No,Male,1,0,0,34,1,0,One year,1,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,Yes,3343.15,99.85
0380-ZCSBI,No,Male,0,0,0,10,1,0,Month-to-month,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,198.7,20.0
0383-CLDDA,No,Female,0,0,0,69,1,1,Two year,1,Credit card (automatic),DSL,Yes,No,Yes,Yes,Yes,Yes,5897.4,85.35
0384-LPITE,No,Male,0,0,0,40,0,0,One year,0,Credit card (automatic),DSL,Yes,Yes,Yes,No,Yes,Yes,2511.55,62.05
0384-RVBPI,No,Male,0,0,0,20,1,0,Month-to-month,0,Credit card (automatic),DSL,Yes,No,Yes,No,No,Yes,1398.6,64.4
0386-CWRGM,No,Female,0,1,1,46,1,0,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,967.85,19.4
0388-EOPEX,Yes,Female,0,1,0,2,1,0,Month-to-month,1,Electronic check,Fiber optic,Yes,No,No,No,No,No,139.4,74.4
0390-DCFDQ,Yes,Female,1,1,0,1,1,0,Month-to-month,1,Mailed check,Fiber optic,No,No,No,No,No,No,70.45,70.45
0392-BZIUW,No,Female,0,1,0,72,1,1,Two year,1,Credit card (automatic),Fiber optic,Yes,No,Yes,No,Yes,Yes,7589.8,105.0
0394-YONDK,No,Male,0,1,1,70,1,1,Two year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1790.15,25.15
0396-HUJBP,No,Female,0,0,0,2,1,0,Month-to-month,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,44.4,19.3
0396-UKGAI,No,Male,0,0,1,23,1,0,Month-to-month,1,Bank transfer (automatic),DSL,No,Yes,No,Yes,No,No,1284.2,55.3
0396-YCHWO,No,Male,0,1,0,36,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,3474.2,95.4
0397-GZBBC,Yes,Male,1,1,0,59,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,No,No,No,Yes,Yes,5574.75,93.85
0397-ZXWQF,No,Male,0,0,0,67,1,0,Two year,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1430.95,20.5
0401-WDBXM,No,Male,0,1,1,72,1,1,Two year,1,Bank transfer (automatic),Fiber optic,Yes,No,Yes,No,Yes,Yes,7542.25,105.55
0402-CQAJN,Yes,Female,0,0,0,37,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,Yes,Yes,No,Yes,Yes,3545.35,101.9
0402-OAMEN,No,Female,0,1,1,72,1,1,Two year,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1709.1,24.45
0404-AHASP,No,Male,0,1,0,72,1,0,Two year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1421.9,19.7
0404-SWRVG,Yes,Male,0,0,0,3,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,229.55,74.4
0406-BPDVR,Yes,Female,1,1,0,54,1,1,One year,1,Credit card (automatic),Fiber optic,No,Yes,No,No,Yes,Yes,5373.1,101.5
0407-BDJKB,Yes,Male,0,1,0,60,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,No,5742.9,95.75
0409-WTMPL,No,Female,0,1,0,58,1,1,One year,1,Credit card (automatic),Fiber optic,Yes,Yes,Yes,No,Yes,Yes,6526.65,110.65
0410-IPFTY,No,Female,0,1,0,31,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,Yes,No,No,No,Yes,2674.15,83.85
0411-EZJZE,No,Female,0,0,0,3,1,1,Month-to-month,1,Electronic check,DSL,No,No,No,No,Yes,No,170.5,60.25
0412-UCCNP,No,Male,0,0,0,55,1,0,Two year,1,Electronic check,DSL,Yes,No,Yes,Yes,No,No,3175.85,59.2
0415-MOSGF,Yes,Female,0,0,0,1,1,0,Month-to-month,0,Mailed check,DSL,No,No,No,No,No,No,44.4,44.4
0419-YAAPX,No,Male,0,1,0,49,1,0,Month-to-month,1,Credit card (automatic),Fiber optic,No,Yes,No,No,Yes,No,4297.95,85.3
0420-BWTPW,Yes,Male,0,0,1,8,0,0,Month-to-month,0,Mailed check,DSL,No,No,No,No,No,No,215.2,25.5
0420-HLGXF,No,Female,1,0,0,39,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,4036.0,99.75
0420-TXVSG,No,Male,0,1,0,66,1,1,Two year,1,Credit card (automatic),DSL,Yes,Yes,Yes,No,No,No,4428.45,66.1
0422-OHQHQ,No,Female,0,1,1,15,1,0,One year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,295.95,20.55
0422-UXFAP,No,Female,0,1,0,51,1,1,One year,1,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,4947.55,98.85
0423-UDIJQ,No,Male,1,0,0,9,1,0,Month-to-month,0,Mailed check,DSL,No,No,No,Yes,No,No,447.9,49.2
0426-TIRNE,Yes,Female,0,0,0,1,1,0,Month-to-month,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.9,20.9
0428-AXXLJ,No,Male,0,0,0,25,1,0,One year,1,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,516.3,19.5
0428-IKYCP,No,Male,0,1,0,22,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,No,Yes,No,Yes,No,1850.65,87.0
0430-IHCDJ,No,Male,0,0,0,15,1,1,Month-to-month,1,Electronic check,DSL,No,No,No,No,No,No,749.25,49.0
0431-APWVY,Yes,Female,0,1,1,28,1,0,One year,1,Bank transfer (automatic),Fiber optic,No,No,No,No,Yes,Yes,2598.95,90.1
0432-CAJZV,No,Male,0,0,0,3,1,0,Month-to-month,0,Mailed check,Fiber optic,No,No,No,No,Yes,Yes,237.65,90.7
0434-CSFON,No,Female,0,1,0,47,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,4707.1,100.5
0436-TWFFZ,No,Female,0,0,0,67,1,1,Two year,1,Mailed check,DSL,Yes,No,Yes,Yes,Yes,Yes,5714.2,85.25
0439-IFYUN,No,Female,1,0,0,18,1,0,Month-to-month,1,Electronic check,Fiber optic,No,Yes,No,No,No,No,1294.6,74.7
0440-EKDCF,No,Male,0,1,0,62,1,0,Two year,1,Credit card (automatic),DSL,No,Yes,Yes,Yes,No,No,3753.2,60.15
0440-MOGPM,No,Female,0,0,0,41,1,1,One year,1,Electronic check,DSL,No,Yes,Yes,No,Yes,Yes,3263.9,80.55
0440-QEXBZ,No,Female,0,0,0,44,1,1,Month-to-month,1,Mailed check,DSL,No,No,No,No,No,No,2139.1,50.15
0440-UEDAI,No,Female,0,0,0,53,1,0,One year,1,Credit card (automatic),Fiber optic,No,Yes,Yes,Yes,No,Yes,5042.75,94.45
0442-TDYUO,No,Male,0,1,0,48,1,0,Two year,1,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1036.0,20.05
0442-ZXKVS,No,Female,1,1,0,54,1,1,One year,1,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,6431.05,115.6
0447-BEMNG,Yes,Female,0,1,0,48,0,0,Month-to-month,1,Bank transfer (automatic),DSL,Yes,No,Yes,No,No,Yes,2145.0,45.3
0447-RXSGD,No,Male,0,0,0,24,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,Yes,No,No,Yes,Yes,2404.85,99.65
0448-YZNZE,N/A,Male,1,1,0,27,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,Yes,No,No,Yes,2510.2,95.55
0454-OKRCT,No,Male,0,0,0,33,1,0,Two year,0,Bank transfer (automatic),Fiber optic,No,Yes,No,Yes,No,No,2651.1,80.6
0455-ENTCR,No,Male,0,1,0,66,1,1,Two year,0,Electronic check,DSL,Yes,Yes,No,Yes,Yes,Yes,5538.35,85.25
0455-XFASS,No,Female,0,1,1,3,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,200.2,69.55
0458-HEUZG,No,Female,0,0,0,13,0,0,Two year,0,Mailed check,DSL,No,No,Yes,Yes,No,No,450.4,35.4
0459-SPZHJ,No,Male,0,1,1,63,1,1,Two year,0,Credit card (automatic),DSL,Yes,Yes,Yes,No,Yes,Yes,5435.0,83.5
0461-CVKMU,Yes,Female,0,1,1,23,1,0,Month-to-month,0,Electronic check,Fiber optic,No,Yes,Yes,Yes,No,No,1900.25,83.8
0463-TXOAK,No,Male,0,0,1,52,1,1,Two year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1334.5,25.6
0463-WZZKO,No,Male,0,0,0,3,1,0,Month-to-month,1,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,67.1,20.75
0463-ZSDNT,No,Male,0,0,0,10,1,0,Month-to-month,1,Bank transfer (automatic),DSL,No,No,No,No,No,Yes,503.25,56.75
0464-WJTKO,No,Female,0,1,1,72,1,0,Two year,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1460.85,20.1
0468-YRPXN,No,Male,0,0,0,29,1,0,Month-to-month,1,Credit card (automatic),Fiber optic,No,No,Yes,Yes,Yes,Yes,2807.1,98.8
0471-ARVMX,No,Female,1,1,0,62,1,1,One year,1,Electronic check,Fiber optic,Yes,No,Yes,No,Yes,Yes,6312.9,104.85
0471-LVHGK,Yes,Male,0,1,0,41,1,1,One year,1,Electronic check,DSL,No,No,Yes,No,Yes,Yes,3001.2,73.0
0475-RIJEP,Yes,Male,0,0,0,43,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,No,No,No,No,3365.85,77.85
0479-HMSWA,No,Female,0,0,1,26,1,0,Two year,1,Electronic check,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2715.3,105.45
0480-BIXDE,No,Female,0,1,0,19,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,1743.05,96.8
0480-KYJVA,No,Female,0,1,1,72,1,1,Two year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1784.5,24.25
0481-SUMCB,No,Female,1,0,0,45,1,1,One year,1,Bank transfer (automatic),Fiber optic,No,No,Yes,No,Yes,Yes,4735.35,102.15
0484-FFVBJ,No,Male,0,0,0,32,1,0,One year,1,Bank transfer (automatic),DSL,No,No,No,No,Yes,Yes,2010.95,64.85
0484-JPBRU,No,Male,0,0,0,41,1,1,Month-to-month,1,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,996.45,25.25
0485-ZBSLN,No,Male,0,1,1,65,1,1,Two year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1715.1,24.75
0486-HECZI,Yes,Male,0,1,0,55,1,1,Month-to-month,1,Electronic check,Fiber optic,Yes,Yes,No,No,Yes,No,5238.9,96.75
0486-LGCCH,No,Male,0,1,1,11,1,0,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,225.75,19.65
0487-CRLZF,No,Female,0,0,0,49,1,0,Two year,1,Bank transfer (automatic),DSL,No,No,Yes,Yes,Yes,Yes,3721.9,74.45
0487-RPVUM,No,Male,0,1,0,61,1,1,Month-to-month,0,Bank transfer (automatic),Fiber optic,Yes,No,Yes,Yes,Yes,No,5943.65,99.4
0487-VVUVK,No,Male,0,1,1,25,1,0,Month-to-month,1,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,477.6,19.15
0488-GSLFR,Yes,Female,0,0,0,1,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,69.5,69.5
0489-WMEMG,No,Female,0,0,1,23,1,0,One year,1,Electronic check,DSL,No,No,No,Yes,No,No,1119.35,49.45
0491-KAPQG,No,Male,0,0,0,21,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,1558.7,73.7
0495-RVCBF,Yes,Female,0,0,0,1,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,Yes,79.7,79.7
0495-ZBNGW,Yes,Male,1,1,0,5,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,No,Yes,No,No,No,343.95,79.9
0496-AHOOK,No,Male,0,1,0,24,1,0,One year,0,Bank transfer (automatic),DSL,Yes,No,No,Yes,Yes,Yes,1712.9,74.4
0504-HHAPI,Yes,Female,1,0,0,27,1,1,Month-to-month,0,Credit card (automatic),Fiber optic,No,No,Yes,No,No,Yes,2467.75,88.3
0505-SPOOW,No,Female,0,1,0,70,1,0,Two year,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1397.65,19.8
0506-LVNGN,Yes,Female,1,0,0,5,1,0,Month-to-month,1,Credit card (automatic),Fiber optic,No,No,Yes,No,No,No,349.65,75.55
0506-YLVKJ,No,Male,0,1,1,46,1,0,Two year,1,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,917.45,20.2
0508-OOLTO,No,Female,0,1,1,2,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,135.75,71.65
0508-SQWPL,No,Female,0,1,1,57,1,0,Two year,1,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1087.7,20.1
